class,cap-shape,cap-color,odor,gill-color,stalk-root,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-type,spore-print-color,population,habitat
p,f,g,f,h,b,b,n,w,l,h,v,g
p,f,g,f,g,b,p,b,w,l,h,y,d
p,x,y,f,p,b,n,b,w,l,h,v,g
p,x,y,f,p,b,b,b,w,l,h,v,g
p,x,g,f,p,b,b,b,w,l,h,y,d
p,f,g,f,g,b,p,p,w,l,h,y,d
p,f,g,f,h,b,b,n,w,l,h,y,g
p,f,y,f,g,b,p,n,w,l,h,y,g
p,x,y,f,p,b,b,b,w,l,h,v,d
p,f,y,f,p,b,b,n,w,l,h,v,p
p,f,g,f,p,b,p,b,w,l,h,y,p
p,f,y,f,h,b,b,p,w,l,h,y,p
p,f,y,f,h,b,n,n,w,l,h,y,d
p,f,y,f,h,b,n,n,w,l,h,v,p
p,f,y,f,h,b,b,p,w,l,h,v,d
p,x,g,f,h,b,b,p,w,l,h,v,g
p,x,g,f,p,b,b,b,w,l,h,v,g
p,x,g,f,g,b,b,n,w,l,h,v,d
e,x,b,n,w,?,e,w,w,e,w,c,w
p,f,g,f,g,b,p,n,w,l,h,v,d
p,x,y,f,g,b,p,b,w,l,h,v,d
p,x,n,s,b,?,p,p,w,e,w,v,l
p,x,g,f,g,b,b,b,w,l,h,y,d
p,f,g,f,h,b,n,b,w,l,h,v,p
p,f,g,f,p,b,p,n,w,l,h,y,d
p,f,y,f,g,b,b,p,w,l,h,y,g
p,x,y,f,g,b,n,n,w,l,h,v,d
p,x,y,f,h,b,p,b,w,l,h,v,g
p,f,g,f,h,b,n,n,w,l,h,y,p
p,x,g,f,g,b,n,p,w,l,h,v,p
p,f,y,f,h,b,b,b,w,l,h,y,g
p,x,y,f,p,b,n,p,w,l,h,y,g
e,x,u,n,h,?,w,w,w,f,h,v,d
e,f,b,n,e,?,e,e,w,e,w,c,w
p,f,y,f,h,b,b,p,w,l,h,y,d
p,x,y,f,g,b,n,p,w,l,h,y,p
p,x,g,f,g,b,p,b,w,l,h,v,g
p,f,g,f,p,b,p,n,w,l,h,y,d
p,f,g,f,h,b,n,n,w,l,h,v,g
p,f,g,f,h,b,b,b,w,l,h,y,g
p,f,g,f,p,b,n,n,w,l,h,v,g
p,x,y,f,g,b,p,n,w,l,h,y,g
p,f,y,f,h,b,p,p,w,l,h,v,d
p,f,g,f,p,b,p,p,w,l,h,v,d
p,f,y,f,h,b,n,b,w,l,h,v,g
p,f,y,f,h,b,n,p,w,l,h,y,g
p,f,g,f,h,b,n,p,w,l,h,v,g
p,f,b,f,w,b,w,w,w,p,h,v,g
p,f,w,n,g,b,w,w,w,p,r,v,m
p,x,y,f,p,b,p,n,w,l,h,y,p
p,f,y,f,p,b,b,b,w,l,h,v,p
p,f,g,f,g,b,p,p,w,l,h,v,g
p,x,y,f,h,b,n,p,w,l,h,v,d
p,x,y,f,g,b,p,n,w,l,h,v,p
p,x,y,f,g,b,p,b,w,l,h,y,d
e,f,g,n,u,b,g,g,w,p,n,v,d
e,x,u,n,u,?,w,w,w,f,h,v,d
p,x,g,f,h,b,p,p,w,l,h,y,d
p,f,y,f,p,b,n,b,w,l,h,v,g
p,x,y,f,p,b,n,b,w,l,h,v,d
p,f,g,f,p,b,n,p,w,l,h,v,d
p,x,y,f,h,b,n,p,w,l,h,y,p
p,x,y,f,p,b,b,p,w,l,h,v,d
p,x,y,f,g,b,b,n,w,l,h,y,p
p,f,y,f,h,b,n,n,w,l,h,v,g
p,x,g,f,g,b,p,n,w,l,h,y,p
p,f,g,f,p,b,n,n,w,l,h,y,g
p,f,g,f,g,b,p,n,w,l,h,v,p
p,x,y,f,g,b,p,p,w,l,h,y,p
e,f,e,n,w,b,w,g,w,p,n,v,d
p,x,y,f,h,b,p,p,w,l,h,y,d
p,f,g,f,g,b,n,b,w,l,h,v,d
p,x,g,f,g,b,b,n,w,l,h,y,p
p,f,g,f,g,b,b,p,w,l,h,v,p
p,f,g,f,p,b,b,n,w,l,h,y,p
p,f,g,f,p,b,n,b,w,l,h,y,d
p,f,g,f,p,b,n,p,w,l,h,v,g
p,f,g,f,h,b,p,n,w,l,h,y,d
p,f,y,f,h,b,p,b,w,l,h,v,d
p,x,y,f,h,b,p,p,w,l,h,y,d
p,x,g,f,p,b,n,n,w,l,h,v,p
p,x,g,f,p,b,b,n,w,l,h,y,p
p,x,w,c,g,b,w,w,w,p,n,v,d
p,f,g,f,p,b,b,p,w,l,h,y,d
p,x,y,f,h,b,p,p,w,l,h,v,p
p,f,g,f,p,b,p,p,w,l,h,v,d
p,x,y,f,p,b,p,n,w,l,h,v,g
p,f,g,f,h,b,p,n,w,l,h,v,d
p,f,g,f,g,b,n,b,w,l,h,v,d
p,f,y,f,g,b,b,n,w,l,h,y,p
p,x,g,f,g,b,b,p,w,l,h,v,g
p,f,y,f,p,b,n,b,w,l,h,v,g
p,f,y,f,h,b,n,p,w,l,h,y,p
p,x,y,f,h,b,b,p,w,l,h,v,d
p,f,y,f,g,b,n,b,w,l,h,v,g
p,x,y,f,p,b,b,n,w,l,h,y,p
p,f,y,f,g,b,b,b,w,l,h,y,d
p,x,y,f,p,b,b,b,w,l,h,v,g
p,f,g,f,h,b,n,n,w,l,h,y,d
p,f,g,f,p,b,p,b,w,l,h,y,d
p,f,y,f,g,b,p,n,w,l,h,v,g
p,f,g,f,p,b,b,b,w,l,h,v,d
p,f,g,f,h,b,p,n,w,l,h,y,g
p,f,y,f,g,b,p,n,w,l,h,v,d
p,x,y,f,g,b,p,p,w,l,h,y,d
p,x,y,f,p,b,b,p,w,l,h,v,d
p,f,y,f,h,b,n,n,w,l,h,y,d
p,x,y,f,h,b,b,b,w,l,h,v,d
p,x,y,f,g,b,b,p,w,l,h,v,g
p,x,n,y,b,?,p,w,w,e,w,v,d
e,f,b,n,w,?,w,w,w,e,w,c,w
p,x,y,f,h,b,b,p,w,l,h,v,g
p,x,y,f,h,b,b,b,w,l,h,y,d
p,f,g,f,p,b,n,b,w,l,h,y,d
p,x,y,f,p,b,n,p,w,l,h,y,d
p,f,g,f,p,b,p,b,w,l,h,v,p
p,f,g,f,p,b,p,b,w,l,h,y,d
p,f,g,f,p,b,p,b,w,l,h,v,p
p,x,y,f,p,b,p,n,w,l,h,v,p
p,f,y,f,p,b,b,n,w,l,h,y,g
p,f,y,f,g,b,p,p,w,l,h,y,d
p,f,g,f,h,b,p,b,w,l,h,v,p
p,f,g,f,h,b,n,b,w,l,h,y,g
p,f,g,f,g,b,n,b,w,l,h,y,g
p,f,g,f,g,b,b,n,w,l,h,v,d
p,f,g,f,h,b,p,b,w,l,h,v,d
p,f,g,f,g,b,p,b,w,l,h,v,p
p,x,g,c,u,b,w,w,w,p,k,s,d
p,f,b,f,w,b,w,w,w,p,h,v,g
e,f,e,n,w,b,g,w,w,p,k,v,d
p,x,y,f,g,b,p,n,w,l,h,v,p
p,x,g,f,p,b,p,n,w,l,h,y,d
p,f,g,f,g,b,n,b,w,l,h,v,g
e,f,g,n,u,b,p,w,w,p,k,v,d
p,x,y,f,p,b,b,p,w,l,h,y,d
p,x,y,f,p,b,p,b,w,l,h,v,p
p,f,y,f,p,b,n,p,w,l,h,y,p
p,x,y,f,h,b,b,p,w,l,h,v,p
p,x,y,f,h,b,b,b,w,l,h,y,d
p,x,g,f,h,b,n,p,w,l,h,v,g
p,f,w,f,w,b,w,w,w,p,h,s,u
p,x,g,f,p,b,p,n,w,l,h,v,d
p,x,y,f,g,b,b,n,w,l,h,v,g
p,f,g,f,g,b,p,p,w,l,h,y,p
p,x,g,f,p,b,p,p,w,l,h,v,p
p,x,y,f,p,b,n,b,w,l,h,v,d
e,f,u,n,h,?,w,w,w,f,h,v,d
p,f,y,f,h,b,b,b,w,l,h,y,d
p,f,g,f,p,b,b,b,w,l,h,v,g
p,x,y,f,h,b,b,p,w,l,h,y,g
p,f,g,f,g,b,b,n,w,l,h,y,g
e,f,n,n,n,b,p,p,w,p,n,y,d
p,x,y,f,h,b,p,n,w,l,h,v,p
p,f,g,f,h,b,n,p,w,l,h,y,d
p,x,g,f,h,b,n,b,w,l,h,y,p
p,f,y,f,p,b,n,n,w,l,h,y,g
p,x,y,f,h,b,b,b,w,l,h,v,d
p,x,y,f,g,b,b,n,w,l,h,v,p
p,x,y,f,g,b,b,n,w,l,h,v,p
p,f,g,f,g,b,n,p,w,l,h,v,g
p,x,w,f,h,b,w,w,w,p,h,s,u
e,f,e,n,w,?,w,w,w,e,w,c,w
e,x,u,n,w,?,w,w,w,f,h,y,d
p,x,y,f,p,b,b,n,w,l,h,v,g
p,x,g,f,p,b,n,p,w,l,h,y,d
p,x,y,f,p,b,p,p,w,l,h,y,p
p,f,g,f,h,b,p,n,w,l,h,y,d
p,x,g,f,g,b,p,b,w,l,h,y,p
p,f,g,f,h,b,b,n,w,l,h,y,g
p,f,y,f,p,b,p,n,w,l,h,y,g
p,x,g,f,h,b,p,p,w,l,h,y,p
p,f,g,f,g,b,n,b,w,l,h,y,p
e,f,p,n,w,?,w,e,w,e,w,c,w
p,f,g,f,h,b,p,n,w,l,h,y,p
p,x,y,f,g,b,b,p,w,l,h,y,p
p,x,g,f,g,b,n,b,w,l,h,y,p
p,f,y,f,g,b,b,n,w,l,h,v,g
p,x,y,f,p,b,p,n,w,l,h,y,d
p,f,g,f,g,b,n,b,w,l,h,y,d
p,f,y,f,g,b,n,p,w,l,h,y,p
p,x,g,f,p,b,b,p,w,l,h,y,g
p,x,g,f,g,b,b,n,w,l,h,y,d
p,f,y,f,g,b,n,p,w,l,h,y,p
p,f,g,f,p,b,b,n,w,l,h,y,d
p,x,g,f,h,b,b,n,w,l,h,y,p
p,f,y,f,p,b,p,p,w,l,h,v,p
p,f,g,f,h,b,n,p,w,l,h,v,d
p,x,g,f,p,b,n,p,w,l,h,y,g
p,f,g,f,h,b,b,b,w,l,h,v,d
p,x,g,f,h,b,n,p,w,l,h,y,g
p,f,g,f,p,b,p,n,w,l,h,v,d
p,x,y,f,g,b,b,b,w,l,h,y,p
p,x,y,f,p,b,p,p,w,l,h,y,g
p,x,g,f,h,b,b,p,w,l,h,v,p
p,f,y,f,h,b,n,p,w,l,h,v,p
e,f,n,n,n,b,w,g,w,p,n,y,d
p,f,g,f,h,b,p,b,w,l,h,y,d
p,x,y,f,h,b,n,n,w,l,h,y,p
p,x,g,f,h,b,w,w,w,p,h,s,g
p,f,y,f,h,b,n,n,w,l,h,v,p
p,x,y,f,p,b,n,p,w,l,h,v,p
p,x,w,c,g,b,w,w,w,p,k,s,d
p,x,y,f,g,b,n,p,w,l,h,y,d
p,f,b,f,h,b,w,w,w,p,h,s,u
p,x,y,f,h,b,p,b,w,l,h,y,g
p,x,g,f,h,b,n,p,w,l,h,y,d
p,f,y,f,g,b,b,b,w,l,h,y,g
p,f,p,n,w,b,w,w,w,p,r,v,g
p,f,b,f,p,b,w,w,w,p,h,v,u
p,x,g,f,g,b,b,b,w,l,h,v,g
p,x,g,f,h,b,p,b,w,l,h,y,g
p,x,g,f,p,b,b,p,w,l,h,v,g
p,f,g,f,g,b,p,n,w,l,h,y,p
p,f,g,f,g,b,p,p,w,l,h,v,p
p,x,y,f,h,b,p,p,w,l,h,y,p
p,f,y,f,h,b,p,n,w,l,h,v,p
e,f,u,n,u,?,w,w,w,f,h,v,d
p,x,y,f,g,b,b,b,w,l,h,y,g
e,f,e,n,w,b,g,w,w,p,n,v,d
p,f,y,f,g,b,n,p,w,l,h,y,g
p,x,y,f,g,b,p,p,w,l,h,v,g
p,x,n,f,b,?,p,p,w,e,w,v,l
p,x,g,f,g,b,b,b,w,l,h,y,g
p,x,y,f,p,b,b,p,w,l,h,y,d
p,f,g,f,p,b,p,p,w,l,h,y,g
p,x,g,f,g,b,b,b,w,l,h,v,p
p,x,g,f,h,b,b,b,w,l,h,y,g
p,x,y,f,h,b,b,p,w,l,h,y,d
p,f,y,f,h,b,n,n,w,l,h,y,g
p,f,g,f,g,b,n,p,w,l,h,v,p
p,f,g,f,h,b,p,b,w,l,h,y,g
e,f,n,n,n,b,p,w,w,p,n,y,d
p,x,y,f,g,b,n,p,w,l,h,v,g
e,f,e,n,w,b,w,w,w,p,k,y,d
p,x,y,f,h,b,b,n,w,l,h,y,d
p,x,g,f,h,b,p,b,w,l,h,y,p
p,f,g,f,h,b,p,n,w,l,h,y,p
p,x,y,f,p,b,p,b,w,l,h,y,p
p,f,g,f,h,b,n,b,w,l,h,v,d
p,f,g,f,p,b,p,b,w,l,h,v,d
p,f,g,f,p,b,n,b,w,l,h,y,p
p,f,g,f,g,b,p,n,w,l,h,y,g
p,x,y,f,g,b,b,p,w,l,h,v,d
p,x,y,f,h,b,p,n,w,l,h,y,p
p,f,y,f,g,b,n,p,w,l,h,v,d
p,x,g,f,g,b,b,p,w,l,h,y,d
p,f,y,f,g,b,p,b,w,l,h,y,p
p,f,g,f,g,b,b,p,w,l,h,v,d
p,x,p,c,p,b,w,w,w,p,k,s,d
p,f,y,f,g,b,p,b,w,l,h,v,d
p,x,g,f,h,b,n,p,w,l,h,v,d
p,x,y,f,p,b,b,p,w,l,h,y,g
p,x,g,f,h,b,p,b,w,l,h,v,d
p,f,y,f,h,b,n,b,w,l,h,v,p
p,x,g,f,g,b,b,p,w,l,h,y,p
p,x,y,f,g,b,p,n,w,l,h,v,d
p,f,g,f,g,b,b,b,w,l,h,v,d
p,f,g,f,p,b,p,b,w,l,h,v,g
p,x,y,f,p,b,p,n,w,l,h,y,d
p,f,y,f,h,b,p,b,w,l,h,y,d
p,x,g,f,g,b,p,n,w,l,h,v,d
p,x,y,f,p,b,b,b,w,l,h,y,d
p,x,g,f,g,b,b,p,w,l,h,v,d
p,x,g,f,g,b,b,p,w,l,h,y,g
p,x,y,f,g,b,n,b,w,l,h,v,g
p,x,g,f,p,b,n,b,w,l,h,y,d
p,f,g,f,g,b,p,b,w,l,h,y,p
p,f,g,f,p,b,b,b,w,l,h,v,g
p,x,g,f,h,b,n,n,w,l,h,v,p
p,x,y,f,h,b,n,p,w,l,h,v,d
p,x,g,f,g,b,p,n,w,l,h,y,d
p,f,g,f,p,b,n,b,w,l,h,v,p
p,x,y,f,h,b,n,p,w,l,h,v,p
p,x,y,f,h,b,p,n,w,l,h,v,d
p,f,g,f,p,b,n,n,w,l,h,y,d
p,f,g,f,p,b,b,p,w,l,h,v,p
e,x,p,n,e,?,w,w,w,e,w,c,w
p,f,y,f,p,b,n,p,w,l,h,v,d
p,x,p,c,g,b,w,w,w,p,k,v,d
p,x,y,f,h,b,p,p,w,l,h,y,g
p,f,g,f,g,b,b,p,w,l,h,y,p
p,x,y,f,p,b,n,b,w,l,h,y,g
e,f,e,n,p,b,p,p,w,p,n,y,d
p,x,y,f,g,b,b,n,w,l,h,v,d
p,x,y,f,p,b,b,p,w,l,h,y,g
p,f,g,f,h,b,n,p,w,l,h,v,g
p,f,y,f,p,b,b,p,w,l,h,y,g
e,f,n,n,n,b,p,w,w,p,n,v,d
p,x,y,f,h,b,b,b,w,l,h,y,p
p,f,g,f,h,b,p,b,w,l,h,v,p
p,x,y,f,h,b,p,n,w,l,h,v,p
p,f,y,f,h,b,p,n,w,l,h,y,d
p,f,y,f,h,b,n,p,w,l,h,y,d
p,f,g,f,h,b,p,p,w,l,h,v,g
p,f,g,f,h,b,b,p,w,l,h,v,g
p,x,y,f,p,b,b,n,w,l,h,y,g
p,f,g,f,g,b,n,n,w,l,h,y,p
p,x,y,f,g,b,n,n,w,l,h,y,g
e,f,g,n,u,b,w,w,w,p,n,y,d
p,x,g,f,h,b,w,w,w,p,h,s,g
p,x,n,f,b,?,p,w,w,e,w,v,p
p,f,g,f,p,b,w,w,w,p,h,v,g
p,f,g,f,g,b,b,n,w,l,h,y,g
p,f,y,f,g,b,p,p,w,l,h,v,g
p,f,g,f,p,b,b,p,w,l,h,v,d
e,f,e,n,e,?,w,e,w,e,w,c,w
p,f,g,f,p,b,n,n,w,l,h,v,p
p,x,y,f,h,b,n,n,w,l,h,v,g
p,f,g,f,g,b,b,b,w,l,h,y,d
p,x,y,f,p,b,p,b,w,l,h,y,d
p,f,y,f,p,b,n,b,w,l,h,y,g
e,f,n,n,e,?,e,e,w,e,w,c,w
p,f,g,f,p,b,p,n,w,l,h,v,g
p,k,n,n,w,?,w,n,w,e,w,v,d
p,f,g,f,g,b,b,p,w,l,h,v,d
p,f,y,f,h,b,n,b,w,l,h,v,p
p,x,n,s,b,?,w,p,w,e,w,v,p
p,f,g,f,h,b,p,p,w,l,h,v,d
p,f,g,f,g,b,b,b,w,l,h,y,p
p,f,w,f,w,b,w,w,w,p,h,v,g
p,f,y,f,g,b,b,n,w,l,h,v,d
p,x,g,f,h,b,p,n,w,l,h,y,g
p,x,y,f,h,b,n,p,w,l,h,y,g
e,x,e,n,w,?,e,e,w,e,w,c,w
p,f,y,f,g,b,n,p,w,l,h,v,d
p,b,y,n,w,?,w,n,w,e,w,v,d
p,f,y,f,p,b,n,n,w,l,h,v,d
p,x,g,f,p,b,w,w,w,p,h,s,u
p,f,y,f,h,b,p,p,w,l,h,v,d
p,f,y,f,p,b,p,b,w,l,h,v,g
e,k,e,n,e,?,w,w,w,e,w,c,w
p,f,y,f,p,b,b,p,w,l,h,v,p
p,f,y,f,g,b,p,n,w,l,h,v,p
e,k,n,n,w,b,w,n,w,e,w,v,l
p,x,w,c,p,b,w,w,w,p,n,v,d
p,x,y,f,g,b,b,n,w,l,h,y,g
p,x,y,f,g,b,n,b,w,l,h,v,p
p,x,y,f,g,b,b,n,w,l,h,y,d
p,f,y,f,p,b,n,b,w,l,h,v,p
p,b,b,n,g,b,w,w,w,p,r,v,g
p,x,w,f,h,b,w,w,w,p,h,v,g
e,f,e,n,n,b,w,p,w,p,n,y,d
p,b,w,n,g,b,w,w,w,p,r,v,m
e,f,p,n,w,?,e,e,w,e,w,c,w
p,x,w,f,p,b,w,w,w,p,h,v,g
e,k,n,n,w,?,w,w,w,e,w,c,w
p,x,y,f,h,b,n,b,w,l,h,y,p
p,f,b,f,h,b,w,w,w,p,h,v,u
p,f,g,f,h,b,n,n,w,l,h,v,d
p,x,y,f,h,b,b,n,w,l,h,v,d
p,x,g,f,p,b,n,b,w,l,h,v,d
p,x,y,f,g,b,n,p,w,l,h,y,p
p,x,y,f,h,b,p,b,w,l,h,v,d
p,x,y,f,h,b,p,n,w,l,h,y,d
p,x,y,f,g,b,b,n,w,l,h,y,p
p,x,g,f,g,b,b,b,w,l,h,y,p
p,f,g,f,p,b,n,n,w,l,h,v,p
e,k,e,n,w,?,e,w,w,e,w,c,w
e,f,n,n,e,?,e,w,w,e,w,c,w
e,f,b,n,w,?,e,w,w,e,w,c,w
p,x,y,f,g,b,b,b,w,l,h,v,d
e,f,g,n,u,b,p,p,w,p,n,v,d
p,f,y,f,p,b,n,n,w,l,h,y,p
p,f,g,f,h,b,p,p,w,l,h,y,g
p,x,g,f,p,b,w,w,w,p,h,v,g
p,f,g,f,p,b,p,p,w,l,h,v,p
p,x,y,f,h,b,p,b,w,l,h,y,d
p,f,y,f,p,b,n,p,w,l,h,v,g
p,x,n,f,b,?,w,w,w,e,w,v,l
p,f,g,f,h,b,b,n,w,l,h,v,p
e,f,n,n,e,?,w,w,w,e,w,c,w
e,f,e,n,p,b,g,p,w,p,k,v,d
p,f,g,f,g,b,p,b,w,l,h,y,g
p,x,y,f,h,b,p,p,w,l,h,v,p
p,f,g,f,p,b,n,n,w,l,h,y,d
e,f,e,n,n,b,p,w,w,p,n,v,d
p,x,y,f,h,b,p,b,w,l,h,v,p
p,f,y,f,p,b,b,b,w,l,h,y,p
p,f,g,f,p,b,p,n,w,l,h,v,p
p,f,y,f,g,b,n,b,w,l,h,y,d
p,x,g,f,h,b,b,b,w,l,h,v,d
p,b,w,n,w,b,w,w,w,p,r,v,m
p,f,y,f,p,b,p,p,w,l,h,y,p
p,x,n,f,b,?,p,w,w,e,w,v,d
p,f,g,f,g,b,p,p,w,l,h,y,g
p,x,y,f,g,b,n,n,w,l,h,v,g
p,f,y,f,g,b,n,n,w,l,h,y,p
e,f,p,n,e,?,e,e,w,e,w,c,w
p,x,w,f,h,b,w,w,w,p,h,s,g
p,f,g,f,h,b,n,p,w,l,h,y,g
p,x,g,f,h,b,b,b,w,l,h,v,p
p,x,y,f,p,b,n,p,w,l,h,v,g
p,f,b,f,w,b,w,w,w,p,h,s,u
p,x,g,c,g,b,w,w,w,p,k,v,d
p,x,y,f,g,b,n,n,w,l,h,y,p
p,f,g,f,p,b,b,p,w,l,h,y,g
p,f,y,f,h,b,n,n,w,l,h,y,p
e,x,r,n,p,?,w,w,w,f,h,y,d
e,f,w,n,h,?,w,w,w,f,h,v,d
p,x,y,f,h,b,n,b,w,l,h,v,d
p,f,y,f,h,b,b,n,w,l,h,y,p
p,f,y,f,p,b,n,p,w,l,h,y,g
p,x,e,y,b,?,p,w,w,e,w,v,p
p,x,e,y,b,?,p,w,w,e,w,v,l
p,x,g,f,h,b,b,b,w,l,h,y,d
p,x,y,f,g,b,n,b,w,l,h,v,g
p,f,g,f,h,b,b,n,w,l,h,y,d
p,x,g,f,g,b,n,b,w,l,h,y,g
p,x,y,f,g,b,p,p,w,l,h,v,d
p,f,y,f,h,b,n,b,w,l,h,y,p
e,f,e,n,w,?,w,e,w,e,w,c,w
p,f,y,f,h,b,b,n,w,l,h,y,p
p,x,y,f,h,b,p,p,w,l,h,y,p
p,f,g,f,p,b,w,w,w,p,h,s,g
p,f,y,f,p,b,b,p,w,l,h,v,g
p,x,y,f,h,b,n,n,w,l,h,y,d
p,x,y,f,p,b,n,b,w,l,h,y,p
p,x,g,f,h,b,w,w,w,p,h,v,u
p,f,g,f,p,b,p,p,w,l,h,y,g
p,f,g,f,h,b,p,n,w,l,h,v,g
p,x,w,c,n,b,w,w,w,p,k,v,d
p,f,g,f,p,b,b,b,w,l,h,y,p
e,f,e,n,u,b,p,w,w,p,n,y,d
p,x,y,f,g,b,p,p,w,l,h,y,g
p,x,y,f,p,b,n,p,w,l,h,y,p
e,k,b,n,e,?,w,w,w,e,w,c,w
p,f,y,f,h,b,b,p,w,l,h,v,g
p,f,y,f,g,b,p,p,w,l,h,v,d
p,x,y,f,g,b,b,b,w,l,h,y,g
e,x,n,n,w,b,w,n,w,e,w,v,l
e,x,e,n,e,?,e,e,w,e,w,c,w
p,x,g,f,g,b,p,n,w,l,h,v,p
p,x,y,f,g,b,p,b,w,l,h,v,g
p,f,g,f,h,b,w,w,w,p,h,v,g
p,x,y,f,g,b,p,b,w,l,h,y,g
p,f,g,f,p,b,b,n,w,l,h,v,p
p,x,g,f,p,b,n,b,w,l,h,v,g
p,x,n,s,b,?,w,w,w,e,w,v,p
e,k,b,n,w,?,e,w,w,e,w,c,w
p,f,y,f,g,b,b,p,w,l,h,y,d
p,x,g,f,g,b,b,p,w,l,h,v,p
p,f,g,f,h,b,b,b,w,l,h,y,p
p,x,y,f,g,b,b,n,w,l,h,v,d
p,f,y,f,h,b,n,n,w,l,h,v,g
e,k,p,n,w,?,e,e,w,e,w,c,w
p,f,n,n,w,?,w,n,w,e,w,v,d
p,x,g,f,g,b,n,n,w,l,h,y,d
p,x,y,f,h,b,n,p,w,l,h,y,d
p,x,g,f,h,b,n,b,w,l,h,v,p
p,f,b,f,w,b,w,w,w,p,h,v,u
e,f,b,n,w,?,w,w,w,e,w,c,w
p,f,w,f,w,b,w,w,w,p,h,s,u
p,f,g,f,g,b,b,n,w,l,h,y,p
p,x,y,f,g,b,b,b,w,l,h,v,p
p,f,g,f,h,b,n,n,w,l,h,v,p
p,f,y,f,g,b,n,b,w,l,h,y,g
p,f,y,f,p,b,n,n,w,l,h,v,d
p,x,b,f,h,b,w,w,w,p,h,v,u
p,f,g,f,g,b,p,p,w,l,h,y,p
p,x,g,f,h,b,p,n,w,l,h,y,d
p,f,y,f,p,b,b,b,w,l,h,y,g
p,f,y,f,h,b,p,p,w,l,h,y,d
p,f,g,f,p,b,w,w,w,p,h,s,u
e,f,b,n,w,?,w,e,w,e,w,c,w
e,x,p,n,w,?,e,e,w,e,w,c,w
e,k,n,n,e,?,w,w,w,e,w,c,w
p,f,p,n,g,b,w,w,w,p,r,v,g
p,f,g,f,p,b,p,p,w,l,h,v,p
p,x,y,f,h,b,b,b,w,l,h,v,p
p,f,g,f,g,b,b,p,w,l,h,v,g
p,f,g,f,p,b,p,p,w,l,h,y,d
p,x,y,f,p,b,b,n,w,l,h,y,p
p,f,g,f,p,b,n,b,w,l,h,v,d
p,f,g,f,h,b,b,p,w,l,h,y,d
p,f,y,f,h,b,b,b,w,l,h,v,d
p,f,y,f,p,b,b,b,w,l,h,v,g
p,f,y,f,p,b,p,n,w,l,h,y,g
p,x,y,f,p,b,p,b,w,l,h,v,d
p,x,y,f,h,b,b,n,w,l,h,y,p
p,f,g,f,g,b,p,n,w,l,h,v,g
p,f,g,f,g,b,b,p,w,l,h,y,d
p,x,y,f,g,b,n,p,w,l,h,v,p
p,x,y,f,g,b,n,n,w,l,h,y,p
e,f,u,n,w,?,w,w,w,f,h,y,d
p,f,g,f,g,b,b,b,w,l,h,v,g
p,x,n,y,b,?,w,p,w,e,w,v,l
p,x,y,f,p,b,p,n,w,l,h,v,g
p,x,y,f,p,b,n,n,w,l,h,y,p
p,x,g,f,h,b,n,n,w,l,h,v,g
p,f,y,f,g,b,b,b,w,l,h,v,d
p,x,y,f,p,b,n,p,w,l,h,y,d
p,x,g,f,h,b,n,p,w,l,h,v,p
e,f,b,n,e,?,w,w,w,e,w,c,w
p,f,g,f,h,b,p,p,w,l,h,y,p
p,f,y,f,h,b,n,p,w,l,h,v,d
e,x,n,n,w,?,w,e,w,e,w,c,w
p,f,g,f,g,b,b,n,w,l,h,y,p
p,x,g,f,g,b,p,b,w,l,h,v,d
p,x,n,f,b,?,p,p,w,e,w,v,p
p,f,y,f,g,b,n,n,w,l,h,v,d
p,x,n,n,w,?,w,n,w,e,w,v,d
p,b,b,n,w,b,w,w,w,p,r,v,g
p,f,y,f,p,b,n,b,w,l,h,v,d
p,f,g,f,h,b,n,b,w,l,h,y,d
e,f,u,n,u,?,w,w,w,f,h,y,d
p,x,y,f,g,b,n,n,w,l,h,v,g
p,f,y,f,g,b,b,p,w,l,h,y,g
p,f,y,f,h,b,n,p,w,l,h,y,g
p,x,y,f,h,b,b,p,w,l,h,y,d
e,x,e,n,w,?,e,w,w,e,w,c,w
p,f,g,f,g,b,p,p,w,l,h,v,g
p,x,y,f,g,b,b,n,w,l,h,v,g
p,x,y,f,p,b,b,b,w,l,h,v,p
p,f,g,f,g,b,b,n,w,l,h,v,p
e,k,b,n,w,?,w,e,w,e,w,c,w
p,f,y,f,p,b,p,b,w,l,h,y,d
p,x,g,f,p,b,b,b,w,l,h,v,p
p,x,y,f,h,b,n,n,w,l,h,v,d
p,f,y,f,p,b,n,p,w,l,h,v,p
p,f,w,f,h,b,w,w,w,p,h,v,u
p,x,g,c,p,b,w,w,w,p,n,v,d
p,f,y,f,g,b,p,b,w,l,h,y,d
e,f,u,n,p,?,w,w,w,f,h,v,d
p,x,y,f,g,b,p,p,w,l,h,y,d
p,f,g,f,g,b,n,p,w,l,h,y,d
p,x,y,f,g,b,n,p,w,l,h,v,g
p,x,y,f,h,b,n,b,w,l,h,v,p
p,x,g,f,p,b,w,w,w,p,h,s,u
p,f,g,f,g,b,p,n,w,l,h,y,d
p,f,y,f,h,b,p,n,w,l,h,y,p
p,f,y,f,g,b,b,n,w,l,h,y,d
p,x,g,f,p,b,p,b,w,l,h,v,d
p,x,g,f,g,b,n,b,w,l,h,v,g
p,x,g,f,h,b,n,b,w,l,h,y,d
p,x,g,f,p,b,p,p,w,l,h,y,g
